task,cls,scene,idx,n_tokens,n_chars,n_sentences,ttr,mean_word_len,comma_rate,semicolon_rate,quote_present,dash_present,digit_rate,within_scene_4gram,opener_article,opener_pronoun,opener_quote,opener_question,opener_prep_adv,opener_other
fr,fictional,09_audiodrama,511,26,139,1,0.9615384615384616,4.269230769230769,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,512,16,99,1,0.9375,5.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,09_audiodrama,513,21,116,1,0.9047619047619048,4.428571428571429,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,514,19,133,1,0.95,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,09_audiodrama,515,20,138,1,1.0,5.8,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,516,23,139,1,0.9130434782608695,5.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,09_audiodrama,517,20,109,1,0.9,4.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,518,22,130,1,0.9090909090909091,4.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,519,20,111,1,0.85,4.3,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,09_audiodrama,520,16,105,1,0.8823529411764706,5.117647058823529,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,521,15,91,1,0.8666666666666667,5.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,09_audiodrama,522,21,130,1,1.0,5.190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,523,20,136,1,0.85,5.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,09_audiodrama,524,23,123,1,0.9130434782608695,4.260869565217392,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,525,23,154,1,0.875,5.375,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,526,22,145,1,0.9090909090909091,5.2727272727272725,0.09090909090909091,0.0,0.0,0.0,0.027586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,527,24,150,1,0.8333333333333334,5.208333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,528,23,132,1,0.9565217391304348,4.6521739130434785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,529,24,148,1,0.8333333333333334,5.083333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,530,15,99,1,0.9333333333333333,5.533333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,10_anthology,531,22,139,1,0.875,4.625,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,532,19,111,1,0.8125,4.8125,0.10526315789473684,0.0,1.0,1.0,0.07207207207207207,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,533,19,119,1,0.8333333333333334,5.277777777777778,0.05263157894736842,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,534,21,136,1,0.9047619047619048,5.380952380952381,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,535,22,140,1,0.9565217391304348,4.956521739130435,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,536,22,137,1,0.8181818181818182,5.090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,537,20,130,1,1.0,5.25,0.05,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,538,21,134,1,0.9047619047619048,5.333333333333333,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,539,19,117,1,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,540,20,120,1,0.95,4.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,541,18,105,1,0.9444444444444444,4.777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,542,19,132,1,0.9,5.55,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,10_anthology,543,22,140,1,0.8636363636363636,5.318181818181818,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,544,21,134,1,0.9,5.55,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,545,19,119,1,0.8888888888888888,5.166666666666667,0.10526315789473684,0.05263157894736842,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,546,18,105,1,0.8947368421052632,4.473684210526316,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,10_anthology,547,17,117,1,0.9375,5.9375,0.0,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,10_anthology,548,21,132,1,0.9,5.4,0.09523809523809523,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,10_anthology,549,20,118,1,0.9523809523809523,4.380952380952381,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,11_filmschool,550,20,127,1,0.9,5.3,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,551,20,105,1,0.95,4.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,552,19,124,1,0.8947368421052632,5.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,553,17,91,1,0.9375,4.3125,0.058823529411764705,0.058823529411764705,1.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,554,16,115,1,1.0,5.705882352941177,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,555,15,91,1,0.9333333333333333,4.933333333333334,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,556,17,96,1,0.9411764705882353,4.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,557,16,111,1,1.0,5.470588235294118,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,558,17,97,1,0.8823529411764706,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,11_filmschool,559,17,106,1,0.8888888888888888,4.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,560,18,98,1,0.9411764705882353,4.352941176470588,0.05555555555555555,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,561,16,96,1,0.9375,4.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,562,19,116,1,0.8421052631578947,5.052631578947368,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,563,18,99,1,0.8888888888888888,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,564,19,107,1,0.8947368421052632,4.2631578947368425,0.15789473684210525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
fr,fictional,11_filmschool,565,16,89,1,0.875,4.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,566,16,103,1,0.9375,5.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,567,16,69,1,0.8125,3.1875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,11_filmschool,568,16,101,1,0.8823529411764706,4.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,569,19,112,1,0.8,4.4,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,570,18,108,1,0.9444444444444444,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,571,18,111,1,0.7777777777777778,5.111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,11_filmschool,572,17,109,1,0.9444444444444444,5.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,11_filmschool,573,18,107,1,0.8333333333333334,4.777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,11_filmschool,574,17,102,1,0.7647058823529411,4.9411764705882355,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,575,23,128,1,0.9130434782608695,4.565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,576,15,108,1,1.0,6.066666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,577,17,91,1,0.9411764705882353,4.235294117647059,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,12_ghostwriting,578,19,97,1,0.9473684210526315,4.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,12_ghostwriting,579,14,112,1,0.9375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,580,15,99,1,1.0,5.533333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,581,19,116,1,0.8947368421052632,5.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,582,12,81,1,1.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,583,14,89,1,0.9285714285714286,5.214285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,584,21,118,1,0.95,4.75,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,585,13,91,1,1.0,5.923076923076923,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,586,19,103,1,0.9473684210526315,4.368421052631579,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,587,15,85,1,0.9333333333333333,4.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,588,17,100,1,0.9411764705882353,4.764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,589,16,85,1,0.875,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,590,12,84,1,0.9166666666666666,5.916666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,591,20,114,1,0.9473684210526315,4.842105263157895,0.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,592,21,124,1,0.9523809523809523,4.904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,593,20,113,1,0.8,4.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,594,16,94,1,0.9375,4.8125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,fictional,12_ghostwriting,595,16,96,1,1.0,4.8125,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,fictional,12_ghostwriting,596,15,92,1,0.9333333333333333,5.066666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,597,16,93,1,0.9375,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,fictional,12_ghostwriting,598,18,102,1,0.9411764705882353,4.823529411764706,0.05555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,fictional,12_ghostwriting,599,17,115,1,1.0,4.947368421052632,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,0,17,81,3,1.0,3.588235294117647,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,1,17,94,1,1.0,4.470588235294118,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,2,17,85,1,0.9411764705882353,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,real,journaling_loss,3,12,60,1,1.0,3.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,journaling_loss,4,20,100,1,0.9473684210526315,4.157894736842105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,real,journaling_loss,5,10,62,1,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,6,19,126,1,0.9,5.25,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,7,20,106,1,0.9,4.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,8,14,67,1,1.0,3.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,9,15,89,1,1.0,5.142857142857143,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,10,19,95,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,11,13,73,1,0.9230769230769231,4.461538461538462,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,12,18,93,1,0.9444444444444444,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,real,journaling_loss,13,15,78,1,1.0,4.357142857142857,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,14,15,85,1,1.0,4.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,journaling_loss,15,18,78,1,1.0,3.2777777777777777,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,16,16,100,1,1.0,5.1875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,17,19,105,1,0.8421052631578947,4.368421052631579,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,18,22,122,1,0.95,4.8,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,19,17,98,1,0.7647058823529411,4.705882352941177,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,20,19,105,1,0.9473684210526315,4.421052631578948,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,21,13,79,1,1.0,5.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,journaling_loss,22,20,101,1,0.85,4.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,23,13,70,1,1.0,4.5,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,journaling_loss,24,12,66,1,0.8333333333333334,4.416666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,25,23,128,1,0.9565217391304348,4.521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,real,counseling,26,12,73,1,1.0,5.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,27,20,101,1,1.0,3.8,0.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,counseling,28,23,121,1,0.9166666666666666,4.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,29,17,88,1,1.0,4.117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,counseling,30,24,122,1,0.7916666666666666,4.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,31,11,60,1,0.9090909090909091,4.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,32,24,131,1,0.9166666666666666,4.416666666666667,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,33,13,77,1,0.9230769230769231,4.6923076923076925,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,counseling,34,18,85,1,1.0,3.6666666666666665,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,counseling,35,23,110,1,0.9090909090909091,3.8181818181818183,0.08695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,36,18,95,1,0.8888888888888888,4.166666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,37,16,86,1,0.9375,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,38,20,108,1,1.0,4.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,39,21,114,1,0.9523809523809523,4.285714285714286,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,40,21,116,1,0.9523809523809523,4.380952380952381,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,real,counseling,41,17,99,1,0.8823529411764706,4.764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,42,19,96,1,0.8947368421052632,4.052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,counseling,43,18,97,1,0.9444444444444444,4.222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,44,25,133,1,0.96,4.28,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,45,17,100,1,0.9411764705882353,4.705882352941177,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,46,14,75,1,0.9285714285714286,4.285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,47,21,101,1,1.0,3.9473684210526314,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,counseling,48,18,104,1,0.8888888888888888,4.666666666666667,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,counseling,49,20,103,1,1.0,4.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,estrangement,50,17,96,1,1.0,4.588235294117647,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,51,18,91,1,0.9444444444444444,3.9444444444444446,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,52,17,87,1,1.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,53,20,107,1,1.0,4.473684210526316,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,estrangement,54,13,73,1,1.0,4.538461538461538,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,real,estrangement,55,20,116,1,1.0,4.75,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fr,real,estrangement,56,15,76,1,0.9333333333333333,4.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fr,real,estrangement,57,16,80,1,0.8666666666666667,4.066666666666666,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,58,15,90,1,0.9285714285714286,5.214285714285714,0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,59,20,105,1,0.95,4.1,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,60,20,93,1,0.9,3.6,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,estrangement,61,17,85,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,62,19,93,1,1.0,3.9444444444444446,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,63,20,113,1,0.95,4.55,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,64,18,95,1,0.9444444444444444,4.166666666666667,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,estrangement,65,18,97,1,0.8888888888888888,4.277777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,66,17,99,1,0.8823529411764706,4.647058823529412,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,67,24,120,1,0.9166666666666666,3.9583333333333335,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,estrangement,68,20,108,1,1.0,4.368421052631579,0.05,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,69,17,93,1,1.0,4.411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fr,real,estrangement,70,17,101,1,1.0,4.882352941176471,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fr,real,estrangement,71,19,113,1,1.0,4.684210526315789,0.10526315789473684,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fr,real,estrangement,72,15,72,1,0.8,3.7333333333333334,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
